person_id;household_id;iris_id;commune_id;departement_id;age;sex;couple;commute_mode;employed;studies;number_of_vehicles;household_size;work_outside_region;education_outside_region;consumption_units;socioprofessional_class;census_person_id;census_household_id
1228584;558440;441840101;44184;44;54;female;True;car;True;False;2;2;False;False;1.5;5;390636;179456
1228585;558440;441840101;44184;44;50;male;True;;True;False;2;2;False;False;1.5;3;390635;179456
1231242;559773;441840110;44184;44;72;female;False;;False;False;1;1;False;False;1.0;7;391665;179982
1231667;559965;441840124;44184;44;62;female;True;;False;False;1;2;False;False;1.5;4;391828;180057
1231668;559965;441840124;44184;44;62;male;True;;False;False;1;2;False;False;1.5;3;391829;180057
1234775;561635;441840126;44184;44;24;male;False;;False;False;1;1;False;False;1.0;6;393074;180722
1235478;561968;441840124;44184;44;32;male;True;car;True;False;1;1;False;False;1.0;6;393350;180853
1239645;564116;441840120;44184;44;81;female;True;;False;False;1;2;False;False;1.5;8;395032;181714
1239646;564116;441840120;44184;44;80;male;True;;False;False;1;2;False;False;1.5;7;395031;181714
1239889;564253;441840110;44184;44;21;female;True;;False;False;1;2;False;False;1.5;5;395137;181770
1239890;564253;441840110;44184;44;21;male;True;car;True;False;1;2;False;False;1.5;5;395136;181770
1240127;564382;441840132;44184;44;17;female;False;;False;True;1;4;False;False;2.3;8;395226;181819
1240128;564382;441840132;44184;44;40;male;True;car;True;False;1;4;False;False;2.3;4;395227;181819
1240129;564382;441840132;44184;44;42;female;True;car;True;False;1;4;False;False;2.3;5;395228;181819
1240130;564382;441840132;44184;44;13;male;False;;False;True;1;4;False;False;2.3;8;395229;181819
1241010;564825;441840125;44184;44;72;female;False;;False;False;1;1;False;False;1.0;7;395575;181998
1241983;565283;441840123;44184;44;76;female;True;;False;False;1;2;False;False;1.5;7;395949;182182
1241984;565283;441840123;44184;44;79;male;True;;False;False;1;2;False;False;1.5;7;395950;182182
1242453;565536;441840109;44184;44;35;female;False;;False;False;0;1;False;False;1.0;6;396139;182283
1242590;565597;441840111;44184;44;67;male;True;;False;False;1;2;False;False;1.5;7;396185;182305
1242591;565597;441840111;44184;44;65;female;True;;False;False;1;2;False;False;1.5;7;396184;182305
1242793;565706;441840112;44184;44;63;female;False;;False;False;1;1;False;False;1.0;7;396270;182353
1247608;568079;441840117;44184;44;78;male;False;;False;False;2;1;False;False;1.0;7;398175;183285
1248889;568751;441840121;44184;44;70;male;False;;False;False;1;1;False;False;1.0;7;398675;183550
1255060;571942;441840119;44184;44;55;female;False;pt;True;False;0;1;False;False;1.0;6;401195;184843
1256556;572788;441840101;44184;44;63;male;False;;False;False;0;1;False;False;1.0;7;401811;185184
1257145;573086;441840126;44184;44;20;male;False;bike;True;True;0;1;False;False;1.0;6;402038;185301
1259151;574094;441840105;44184;44;12;female;False;;False;True;1;6;False;False;2.7;8;402846;185709
1259152;574094;441840105;44184;44;3;female;False;;False;False;1;6;False;False;2.7;8;402847;185709
1259153;574094;441840105;44184;44;7;female;False;;False;True;1;6;False;False;2.7;8;402848;185709
1259154;574094;441840105;44184;44;9;female;False;;False;True;1;6;False;False;2.7;8;402849;185709
1259155;574094;441840105;44184;44;34;female;True;;False;False;1;6;False;False;2.7;8;402850;185709
1259156;574094;441840105;44184;44;37;male;True;walk;True;False;1;6;False;False;2.7;4;402851;185709
1265278;577374;441840113;44184;44;77;male;False;;False;False;1;1;False;False;1.0;7;405274;186998
1266964;578210;441840106;44184;44;14;female;False;;False;True;1;4;False;False;2.5;8;405945;187332
1266965;578210;441840106;44184;44;55;female;True;car;True;False;1;4;False;False;2.5;5;405944;187332
1266966;578210;441840106;44184;44;44;male;True;car;True;False;1;4;False;False;2.5;5;405943;187332
1266967;578210;441840106;44184;44;27;male;False;pt;True;False;1;4;False;False;2.5;6;405942;187332
1268918;579237;441840101;44184;44;62;male;False;;False;False;0;1;False;False;1.0;8;406732;187746
1271663;580602;441840104;44184;44;39;male;False;bike;True;False;0;1;False;False;1.0;6;407790;188272
1271852;580693;441840109;44184;44;17;female;False;;False;True;1;3;False;False;2.0;8;407875;188312
1271853;580693;441840109;44184;44;48;female;False;walk;True;False;1;3;False;False;2.0;5;407876;188312
1271854;580693;441840109;44184;44;21;female;False;;False;False;1;3;False;False;2.0;5;407877;188312
1271902;580728;441840111;44184;44;46;female;True;bike;True;False;1;3;False;False;1.8;3;407899;188329
1271903;580728;441840111;44184;44;8;male;False;;False;True;1;3;False;False;1.8;8;407900;188329
1271904;580728;441840111;44184;44;44;male;True;car;True;False;1;3;False;False;1.8;3;407901;188329
1273791;582594;undefined;undefined;44;79;male;False;;False;False;0;1;False;False;1.0;7;33809;188826
1275752;584555;442040103;44204;44;73;female;False;;False;False;0;1;False;False;1.0;7;48925;189457
1277283;586086;undefined;undefined;44;92;male;True;;False;False;0;1;False;False;1.0;7;72272;189854
1277529;586332;undefined;undefined;44;92;male;False;;False;False;0;1;False;False;1.0;7;80435;189908
1279692;588495;undefined;undefined;44;90;female;False;;False;False;0;1;False;False;1.0;7;108912;190386
1280929;589732;undefined;undefined;44;91;female;False;;False;False;0;1;False;False;1.0;7;118719;190660
1283635;592438;440200106;44020;44;36;male;True;;False;False;0;1;False;False;1.0;6;148497;191351
1284665;593468;undefined;undefined;44;88;female;True;;False;False;0;1;False;False;1.0;7;160751;191581
1284706;593509;undefined;undefined;44;15;male;False;;False;True;0;1;False;False;1.0;8;160760;191590
1285301;594104;440470202;44047;44;34;male;False;;False;False;0;1;False;False;1.0;8;171413;191755
1285659;594462;undefined;44114;44;48;male;True;car;True;False;0;1;False;False;1.0;2;181486;191925
1286544;595347;undefined;undefined;44;57;male;False;;False;False;0;1;False;False;1.0;7;197749;192223
1286832;595635;undefined;undefined;44;20;female;True;;False;False;0;1;False;False;1.0;8;197816;192290
1288148;596951;441900103;44190;44;102;male;False;;False;False;0;1;False;False;1.0;7;210871;192665
1288863;597666;440290102;44029;44;81;female;False;;False;False;0;1;False;False;1.0;7;220744;192835
1290121;598924;441090209;44109;44;9;female;False;;False;True;0;1;False;False;1.3;8;346003;193215
1290215;599018;441090207;44109;44;27;male;False;;False;False;0;1;False;False;1.0;8;346045;193257
1290572;599375;441091009;44109;44;90;male;True;;False;False;0;1;False;False;1.0;7;346172;193384
1290742;599545;441090603;44109;44;95;female;False;;False;False;0;1;False;False;1.0;7;346226;193438
1291865;600668;441090408;44109;44;47;female;True;car;True;False;0;1;False;False;1.0;6;346536;193748
1292183;600986;441090706;44109;44;44;male;False;;False;False;0;1;False;False;1.0;8;346625;193837
1292720;601523;441091104;44109;44;52;male;False;;False;False;0;1;False;False;1.0;8;346838;194050
1294476;603279;441090509;44109;44;21;male;False;;False;True;0;1;False;False;1.0;8;347330;194542
1298811;607614;441430701;44143;44;15;female;False;;False;True;0;1;False;False;1.0;8;363960;195790
1300790;609593;441840121;44184;44;20;male;False;car;True;True;0;1;False;False;1.0;6;408100;196585
